command,epochs,fold,history_found,history_path,log_path,method,model_found,model_path,returncode,run_name,seed,status,test_metrics_found,test_metrics_path,timestamp
/usr/bin/python3 /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/fine_tune.py --train-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp5/train.csv --val-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp5/validation.csv --test-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp5/test.csv --models-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models --results-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results --run-name seedrep_fp5_weak_simsiam_seed1 --seed 1 --epochs 20 --freeze-epochs 0 --encoder-lr-scale 1.0 --threshold 0.5 --num-workers 0 --pretrained-checkpoint /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/pretrain_weights/best_weak_simsiam_ssl.pth,20,fp5,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp5_weak_simsiam_seed1_metrics.csv,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/logs/seedrep_fp5_weak_simsiam_seed1.log,weak_simsiam,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models/seedrep_fp5_weak_simsiam_seed1_best.pt,0,seedrep_fp5_weak_simsiam_seed1,1,success,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp5_weak_simsiam_seed1_test_metrics.csv,2026-07-21T18:00:14
/usr/bin/python3 /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/fine_tune.py --train-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp5/train.csv --val-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp5/validation.csv --test-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp5/test.csv --models-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models --results-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results --run-name seedrep_fp5_weak_simsiam_seed2 --seed 2 --epochs 20 --freeze-epochs 0 --encoder-lr-scale 1.0 --threshold 0.5 --num-workers 0 --pretrained-checkpoint /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/pretrain_weights/best_weak_simsiam_ssl.pth,20,fp5,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp5_weak_simsiam_seed2_metrics.csv,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/logs/seedrep_fp5_weak_simsiam_seed2.log,weak_simsiam,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models/seedrep_fp5_weak_simsiam_seed2_best.pt,0,seedrep_fp5_weak_simsiam_seed2,2,success,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp5_weak_simsiam_seed2_test_metrics.csv,2026-07-21T18:03:29
/usr/bin/python3 /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/fine_tune.py --train-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp5/train.csv --val-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp5/validation.csv --test-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp5/test.csv --models-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models --results-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results --run-name seedrep_fp5_weak_simsiam_seed3 --seed 3 --epochs 20 --freeze-epochs 0 --encoder-lr-scale 1.0 --threshold 0.5 --num-workers 0 --pretrained-checkpoint /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/pretrain_weights/best_weak_simsiam_ssl.pth,20,fp5,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp5_weak_simsiam_seed3_metrics.csv,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/logs/seedrep_fp5_weak_simsiam_seed3.log,weak_simsiam,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models/seedrep_fp5_weak_simsiam_seed3_best.pt,0,seedrep_fp5_weak_simsiam_seed3,3,success,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp5_weak_simsiam_seed3_test_metrics.csv,2026-07-21T18:06:43
/usr/bin/python3 /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/fine_tune.py --train-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp6/train.csv --val-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp6/validation.csv --test-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp6/test.csv --models-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models --results-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results --run-name seedrep_fp6_random_seed1 --seed 1 --epochs 20 --freeze-epochs 0 --encoder-lr-scale 1.0 --threshold 0.5 --num-workers 0,20,fp6,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp6_random_seed1_metrics.csv,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/logs/seedrep_fp6_random_seed1.log,random,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models/seedrep_fp6_random_seed1_best.pt,0,seedrep_fp6_random_seed1,1,success,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp6_random_seed1_test_metrics.csv,2026-07-21T18:10:05
/usr/bin/python3 /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/fine_tune.py --train-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp6/train.csv --val-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp6/validation.csv --test-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp6/test.csv --models-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models --results-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results --run-name seedrep_fp6_random_seed2 --seed 2 --epochs 20 --freeze-epochs 0 --encoder-lr-scale 1.0 --threshold 0.5 --num-workers 0,20,fp6,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp6_random_seed2_metrics.csv,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/logs/seedrep_fp6_random_seed2.log,random,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models/seedrep_fp6_random_seed2_best.pt,0,seedrep_fp6_random_seed2,2,success,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp6_random_seed2_test_metrics.csv,2026-07-21T18:13:07
/usr/bin/python3 /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/fine_tune.py --train-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp6/train.csv --val-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp6/validation.csv --test-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp6/test.csv --models-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models --results-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results --run-name seedrep_fp6_random_seed3 --seed 3 --epochs 20 --freeze-epochs 0 --encoder-lr-scale 1.0 --threshold 0.5 --num-workers 0,20,fp6,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp6_random_seed3_metrics.csv,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/logs/seedrep_fp6_random_seed3.log,random,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models/seedrep_fp6_random_seed3_best.pt,0,seedrep_fp6_random_seed3,3,success,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp6_random_seed3_test_metrics.csv,2026-07-21T18:16:12
/usr/bin/python3 /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/fine_tune.py --train-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp6/train.csv --val-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp6/validation.csv --test-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp6/test.csv --models-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models --results-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results --run-name seedrep_fp6_weak_simsiam_seed1 --seed 1 --epochs 20 --freeze-epochs 0 --encoder-lr-scale 1.0 --threshold 0.5 --num-workers 0 --pretrained-checkpoint /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/pretrain_weights/best_weak_simsiam_ssl.pth,20,fp6,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp6_weak_simsiam_seed1_metrics.csv,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/logs/seedrep_fp6_weak_simsiam_seed1.log,weak_simsiam,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models/seedrep_fp6_weak_simsiam_seed1_best.pt,0,seedrep_fp6_weak_simsiam_seed1,1,success,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp6_weak_simsiam_seed1_test_metrics.csv,2026-07-21T18:19:09
/usr/bin/python3 /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/fine_tune.py --train-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp6/train.csv --val-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp6/validation.csv --test-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp6/test.csv --models-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models --results-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results --run-name seedrep_fp6_weak_simsiam_seed2 --seed 2 --epochs 20 --freeze-epochs 0 --encoder-lr-scale 1.0 --threshold 0.5 --num-workers 0 --pretrained-checkpoint /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/pretrain_weights/best_weak_simsiam_ssl.pth,20,fp6,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp6_weak_simsiam_seed2_metrics.csv,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/logs/seedrep_fp6_weak_simsiam_seed2.log,weak_simsiam,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models/seedrep_fp6_weak_simsiam_seed2_best.pt,0,seedrep_fp6_weak_simsiam_seed2,2,success,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp6_weak_simsiam_seed2_test_metrics.csv,2026-07-21T18:22:08
/usr/bin/python3 /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/fine_tune.py --train-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp6/train.csv --val-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp6/validation.csv --test-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp6/test.csv --models-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models --results-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results --run-name seedrep_fp6_weak_simsiam_seed3 --seed 3 --epochs 20 --freeze-epochs 0 --encoder-lr-scale 1.0 --threshold 0.5 --num-workers 0 --pretrained-checkpoint /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/pretrain_weights/best_weak_simsiam_ssl.pth,20,fp6,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp6_weak_simsiam_seed3_metrics.csv,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/logs/seedrep_fp6_weak_simsiam_seed3.log,weak_simsiam,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models/seedrep_fp6_weak_simsiam_seed3_best.pt,0,seedrep_fp6_weak_simsiam_seed3,3,success,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp6_weak_simsiam_seed3_test_metrics.csv,2026-07-21T18:25:08
/usr/bin/python3 /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/fine_tune.py --train-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp7/train.csv --val-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp7/validation.csv --test-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp7/test.csv --models-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models --results-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results --run-name seedrep_fp7_random_seed1 --seed 1 --epochs 20 --freeze-epochs 0 --encoder-lr-scale 1.0 --threshold 0.5 --num-workers 0,20,fp7,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp7_random_seed1_metrics.csv,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/logs/seedrep_fp7_random_seed1.log,random,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models/seedrep_fp7_random_seed1_best.pt,0,seedrep_fp7_random_seed1,1,success,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp7_random_seed1_test_metrics.csv,2026-07-21T18:28:08
/usr/bin/python3 /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/fine_tune.py --train-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp7/train.csv --val-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp7/validation.csv --test-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp7/test.csv --models-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models --results-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results --run-name seedrep_fp7_random_seed2 --seed 2 --epochs 20 --freeze-epochs 0 --encoder-lr-scale 1.0 --threshold 0.5 --num-workers 0,20,fp7,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp7_random_seed2_metrics.csv,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/logs/seedrep_fp7_random_seed2.log,random,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models/seedrep_fp7_random_seed2_best.pt,0,seedrep_fp7_random_seed2,2,success,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp7_random_seed2_test_metrics.csv,2026-07-21T18:31:51
/usr/bin/python3 /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/fine_tune.py --train-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp7/train.csv --val-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp7/validation.csv --test-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp7/test.csv --models-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models --results-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results --run-name seedrep_fp7_random_seed3 --seed 3 --epochs 20 --freeze-epochs 0 --encoder-lr-scale 1.0 --threshold 0.5 --num-workers 0,20,fp7,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp7_random_seed3_metrics.csv,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/logs/seedrep_fp7_random_seed3.log,random,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models/seedrep_fp7_random_seed3_best.pt,0,seedrep_fp7_random_seed3,3,success,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp7_random_seed3_test_metrics.csv,2026-07-21T18:35:34
/usr/bin/python3 /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/fine_tune.py --train-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp7/train.csv --val-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp7/validation.csv --test-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp7/test.csv --models-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models --results-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results --run-name seedrep_fp7_weak_simsiam_seed1 --seed 1 --epochs 20 --freeze-epochs 0 --encoder-lr-scale 1.0 --threshold 0.5 --num-workers 0 --pretrained-checkpoint /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/pretrain_weights/best_weak_simsiam_ssl.pth,20,fp7,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp7_weak_simsiam_seed1_metrics.csv,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/logs/seedrep_fp7_weak_simsiam_seed1.log,weak_simsiam,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models/seedrep_fp7_weak_simsiam_seed1_best.pt,0,seedrep_fp7_weak_simsiam_seed1,1,success,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp7_weak_simsiam_seed1_test_metrics.csv,2026-07-21T18:39:16
/usr/bin/python3 /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/fine_tune.py --train-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp7/train.csv --val-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp7/validation.csv --test-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp7/test.csv --models-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models --results-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results --run-name seedrep_fp7_weak_simsiam_seed2 --seed 2 --epochs 20 --freeze-epochs 0 --encoder-lr-scale 1.0 --threshold 0.5 --num-workers 0 --pretrained-checkpoint /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/pretrain_weights/best_weak_simsiam_ssl.pth,20,fp7,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp7_weak_simsiam_seed2_metrics.csv,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/logs/seedrep_fp7_weak_simsiam_seed2.log,weak_simsiam,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models/seedrep_fp7_weak_simsiam_seed2_best.pt,0,seedrep_fp7_weak_simsiam_seed2,2,success,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp7_weak_simsiam_seed2_test_metrics.csv,2026-07-21T18:43:05
/usr/bin/python3 /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/fine_tune.py --train-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp7/train.csv --val-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp7/validation.csv --test-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp7/test.csv --models-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models --results-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results --run-name seedrep_fp7_weak_simsiam_seed3 --seed 3 --epochs 20 --freeze-epochs 0 --encoder-lr-scale 1.0 --threshold 0.5 --num-workers 0 --pretrained-checkpoint /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/pretrain_weights/best_weak_simsiam_ssl.pth,20,fp7,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp7_weak_simsiam_seed3_metrics.csv,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/logs/seedrep_fp7_weak_simsiam_seed3.log,weak_simsiam,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models/seedrep_fp7_weak_simsiam_seed3_best.pt,0,seedrep_fp7_weak_simsiam_seed3,3,success,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp7_weak_simsiam_seed3_test_metrics.csv,2026-07-21T18:46:57
